timestamp,data_loss,physics_loss
1768406303.1604867,0.001634,0.000018
1768406303.161342,0.001711,0.000017
1768406303.1613884,0.002337,0.000016
1768406303.7404687,0.001832,0.000017
1768406303.7416093,0.001275,0.000019
1768406303.741743,0.001114,0.000018
1768406303.9756103,0.001227,0.000019
1768406304.554559,0.001203,0.000018
1768406304.555029,0.002179,0.000015
1768406304.5555108,0.001594,0.000016
1768406304.5555356,0.001894,0.000018
1768406305.3537214,0.001879,0.000019
1768406305.3566983,0.001851,0.000018
1768406305.3576336,0.001802,0.000017
1768406305.3580213,0.002265,0.000016
1768406305.9418402,0.001979,0.000017
1768406305.942291,0.001735,0.000016
1768406305.943689,0.001833,0.000017
1768406305.9438617,0.001216,0.000018
1768406306.5248237,0.001917,0.000017
1768406306.5255396,0.001795,0.000017
1768406306.5259194,0.002396,0.000016
1768406306.526995,0.001522,0.000020
1768406307.1057198,0.002282,0.000017
1768406307.1062093,0.001276,0.000020
1768406307.107197,0.001872,0.000018
1768406307.108029,0.002416,0.000016
1768406307.688378,0.001148,0.000018
1768406307.6886063,0.001110,0.000018
1768406307.6887195,0.002475,0.000017
1768406307.6893904,0.001312,0.000019
1768406308.2755456,0.001207,0.000019
1768406308.275802,0.001262,0.000018
1768406308.276611,0.002008,0.000019
1768406308.2768085,0.001751,0.000017
1768406308.856327,0.001702,0.000017
1768406308.856435,0.002302,0.000016
1768406308.8571098,0.001747,0.000016
1768406308.8599188,0.002152,0.000016
1768406309.4387228,0.001772,0.000016
1768406309.4390907,0.001231,0.000017
1768406309.439192,0.001276,0.000019
1768406309.4410126,0.001237,0.000018
1768406310.0201118,0.002369,0.000016
1768406310.0205019,0.002419,0.000016
1768406310.02051,0.001790,0.000017
1768406310.0219748,0.002201,0.000015
1768406310.6012104,0.001967,0.000016
1768406310.6013424,0.001275,0.000019
1768406310.6013796,0.001168,0.000017
1768406310.602054,0.001622,0.000017
1768406311.1836436,0.001847,0.000016
1768406311.1867409,0.001771,0.000017
1768406311.1885145,0.001224,0.000019
1768406311.188522,0.001911,0.000018
1768406311.7749774,0.001151,0.000018
1768406311.775446,0.001809,0.000017
1768406311.7757251,0.002339,0.000016
1768406311.7781959,0.002296,0.000016
1768406312.358812,0.001109,0.000018
1768406312.358963,0.001886,0.000017
1768406312.3598897,0.001742,0.000017
1768406312.3599436,0.001187,0.000018
1768406312.9403813,0.001888,0.000018
1768406312.9404607,0.001771,0.000017
1768406312.941624,0.001138,0.000018
1768406312.9422057,0.001571,0.000016
1768406313.52306,0.001861,0.000017
1768406313.523249,0.001182,0.000019
1768406313.524107,0.001768,0.000016
1768406313.5245361,0.001208,0.000018
1768406314.1024938,0.002239,0.000015
1768406314.1027658,0.001748,0.000017
1768406314.1027818,0.001830,0.000018
1768406314.1032805,0.002268,0.000017
1768406314.68315,0.001147,0.000018
1768406314.6843166,0.001900,0.000017
1768406314.684762,0.001918,0.000016
1768406314.6873324,0.001191,0.000018
1768406315.2707388,0.001761,0.000017
1768406315.2709494,0.001342,0.000020
1768406315.2709599,0.001290,0.000019
1768406315.5237653,0.001767,0.000017
1768406316.1013172,0.001252,0.000020
1768406316.1018982,0.001296,0.000019
1768406316.1020126,0.002395,0.000015
1768406316.1020186,0.001267,0.000019
1768406316.6795099,0.001740,0.000018
1768406316.6796212,0.001896,0.000018
1768406316.6802883,0.001747,0.000017
1768406316.6814091,0.002514,0.000016
1768406317.2617745,0.001566,0.000017
1768406317.2621052,0.002515,0.000015
1768406317.2621155,0.002346,0.000015
1768406317.2651145,0.001258,0.000017
1768406317.8482444,0.001948,0.000018
1768406317.8485703,0.002103,0.000016
1768406317.8487191,0.002399,0.000015
1768406317.8501387,0.002008,0.000017
1768406318.4294229,0.001311,0.000019
1768406318.4298124,0.001278,0.000018
1768406318.429845,0.001269,0.000019
1768406318.4298902,0.001954,0.000019
1768406319.0094988,0.002284,0.000016
1768406319.0099025,0.002210,0.000015
1768406319.0104334,0.002321,0.000016
1768406319.010972,0.001837,0.000017
1768406319.59074,0.001897,0.000020
1768406319.5910187,0.001250,0.000018
1768406319.593053,0.001210,0.000018
1768406319.594269,0.001866,0.000017
1768406320.1767282,0.001855,0.000018
1768406320.1768982,0.001766,0.000017
1768406320.177098,0.001797,0.000017
1768406320.1771123,0.001186,0.000017
1768406320.7555473,0.001378,0.000019
1768406320.75616,0.001419,0.000020
1768406320.7570026,0.002478,0.000015
1768406320.758255,0.001796,0.000017
1768406321.3380914,0.001232,0.000019
1768406321.3388045,0.002536,0.000016
1768406321.3395002,0.001833,0.000017
1768406321.3397899,0.001941,0.000017
1768406321.9177823,0.001219,0.000018
1768406321.918415,0.001844,0.000018
1768406321.9186819,0.002477,0.000016
1768406321.9186866,0.002544,0.000016
1768406322.5008862,0.001984,0.000019
1768406322.501597,0.001786,0.000017
1768406322.5018158,0.001808,0.000018
1768406322.5033522,0.001188,0.000018
1768406323.0840156,0.002310,0.000016
1768406323.08425,0.001359,0.000017
1768406323.084967,0.001226,0.000018
1768406323.085705,0.002245,0.000016
1768406323.665707,0.001265,0.000019
1768406323.6661415,0.001189,0.000018
1768406323.666159,0.002546,0.000016
1768406323.6662462,0.001315,0.000017
1768406324.244259,0.001353,0.000018
1768406324.2450922,0.001808,0.000018
1768406324.2451313,0.001347,0.000018
1768406324.2457423,0.002350,0.000016
1768406324.828481,0.001247,0.000017
1768406324.8295186,0.001845,0.000016
1768406324.830632,0.002320,0.000017
1768406324.83266,0.001939,0.000018
1768406325.4118047,0.001598,0.000016
1768406325.4120076,0.001126,0.000019
1768406325.412273,0.001260,0.000019
1768406325.4136746,0.002335,0.000017
1768406325.992651,0.001211,0.000018
1768406325.9930623,0.002273,0.000016
1768406325.9937434,0.002210,0.000016
1768406325.993955,0.001309,0.000019
1768406326.573973,0.002514,0.000016
1768406326.5741675,0.001178,0.000018
1768406326.5750217,0.001268,0.000017
1768406326.5787797,0.001723,0.000018
1768406327.1631596,0.001330,0.000019
1768406327.1632817,0.001714,0.000016
1768406327.1633434,0.001928,0.000017
1768406327.1648936,0.002347,0.000016
1768406327.7446873,0.002399,0.000016
1768406327.7450435,0.002315,0.000016
1768406327.74505,0.002681,0.000015
1768406327.745722,0.002400,0.000015
1768406328.3251836,0.002382,0.000015
1768406328.3256264,0.002299,0.000016
1768406328.327499,0.002609,0.000016
1768406328.327781,0.001848,0.000017
1768406328.9075203,0.002289,0.000016
1768406328.9075582,0.001932,0.000016
1768406328.907609,0.001791,0.000017
1768406328.907661,0.002289,0.000016
1768406329.4898229,0.001290,0.000017
1768406329.4906964,0.001823,0.000017
1768406329.491614,0.001661,0.000018
1768406329.4939637,0.002423,0.000017
1768406330.0738947,0.002385,0.000016
1768406330.074392,0.001779,0.000017
1768406330.0760057,0.001777,0.000017
1768406330.076331,0.001636,0.000016
1768406330.6566103,0.001813,0.000017
1768406330.6567585,0.002280,0.000016
1768406330.657622,0.001601,0.000017
1768406330.6583278,0.001847,0.000018
1768406331.2385316,0.001732,0.000017
1768406331.2387822,0.001218,0.000018
1768406331.239511,0.001822,0.000018
1768406331.240049,0.001865,0.000017
1768406331.8245184,0.001693,0.000016
1768406331.8249378,0.001607,0.000017
1768406331.8250022,0.002454,0.000016
1768406331.825663,0.002390,0.000016
1768406332.4076064,0.001880,0.000017
1768406332.4078066,0.001896,0.000017
1768406332.4114149,0.001949,0.000016
1768406332.4116309,0.001859,0.000016
1768406332.9952278,0.001853,0.000018
1768406332.995563,0.001162,0.000018
1768406332.9964077,0.001713,0.000017
1768406332.9964418,0.002307,0.000016
1768406333.595487,0.002286,0.000016
1768406333.598199,0.001963,0.000017
1768406333.5990093,0.002313,0.000016
1768406333.5994558,0.001983,0.000018
1768406335.2096386,0.002138,0.000018
1768406335.2100954,0.002131,0.000018
1768406335.2111676,0.002361,0.000018
1768406335.2115562,0.002321,0.000018
1768406335.2694404,0.002138,0.000018
1768406335.5059254,0.002025,0.000019
1768406335.5090642,0.002203,0.000018
1768406335.5119166,0.002434,0.000018
1768406337.8861818,0.002210,0.000018
1768406338.7414863,0.002190,0.000018
1768406338.7425926,0.002096,0.000019
1768406338.7431815,0.002632,0.000018
1768406339.201948,0.002113,0.000018
1768406339.5165663,0.001962,0.000018
1768406339.5171156,0.002389,0.000019
1768406339.517919,0.002113,0.000020
1768406339.6034653,0.002304,0.000018
1768406339.899397,0.001980,0.000018
1768406339.8996835,0.002259,0.000017
1768406339.8997505,0.002217,0.000020
1768406340.1029875,0.002114,0.000018
1768406340.4728656,0.002364,0.000018
1768406340.47309,0.002017,0.000019
1768406340.4730961,0.002333,0.000018
1768406340.780942,0.002193,0.000018
1768406341.1410537,0.002228,0.000017
1768406341.145138,0.002263,0.000018
1768406341.145212,0.002242,0.000019
1768406341.824365,0.001977,0.000019
1768406342.1995246,0.002090,0.000018
1768406342.2009766,0.002391,0.000018
1768406342.2012465,0.002326,0.000018
1768406342.4730704,0.002029,0.000018
1768406342.7947142,0.002382,0.000018
1768406342.7959108,0.002197,0.000019
1768406342.7979362,0.002376,0.000018
1768406342.889847,0.002183,0.000018
1768406343.1984553,0.002022,0.000019
1768406343.198582,0.002183,0.000018
1768406343.2005305,0.002454,0.000018
1768406343.2789626,0.002253,0.000018
1768406343.6087296,0.002000,0.000019
1768406343.6109142,0.002592,0.000018
1768406343.611995,0.002249,0.000018
1768406343.764663,0.002150,0.000018
1768406344.1010284,0.002002,0.000019
1768406344.101097,0.002355,0.000018
1768406344.1010995,0.002062,0.000020
1768406344.6217446,0.002272,0.000018
1768406345.0300224,0.002193,0.000017
1768406345.0313158,0.002319,0.000020
1768406345.0332248,0.002000,0.000018
1768406345.345787,0.002134,0.000018
1768406345.687446,0.002256,0.000019
1768406345.687815,0.002276,0.000018
1768406345.6902933,0.001971,0.000018
1768406345.69543,0.002209,0.000018
1768406345.986897,0.002186,0.000017
1768406345.9898212,0.002261,0.000018
1768406345.989954,0.002154,0.000017
1768406345.9955454,0.002048,0.000019
1768406346.2864022,0.002132,0.000018
1768406346.2893903,0.002327,0.000019
1768406346.2937276,0.002336,0.000018
1768406346.2952404,0.002059,0.000019
1768406346.5893538,0.002280,0.000018
1768406346.5903583,0.002178,0.000019
1768406346.591407,0.002365,0.000018
1768406346.5936387,0.002239,0.000018
1768406346.8856041,0.002033,0.000019
1768406346.889757,0.002146,0.000018
1768406346.8906968,0.002465,0.000018
1768406346.8944907,0.002209,0.000018
1768406347.187558,0.002054,0.000019
1768406347.1884098,0.002618,0.000018
1768406347.1908464,0.002250,0.000018
1768406347.1933427,0.002139,0.000018
1768406347.4860377,0.002090,0.000019
1768406347.4868855,0.002082,0.000019
1768406347.4880877,0.002422,0.000018
1768406347.49437,0.002206,0.000018
1768406347.7861445,0.002005,0.000018
1768406347.789357,0.002408,0.000019
1768406347.790236,0.002215,0.000017
1768406347.7940013,0.002191,0.000019
1768406348.0858474,0.002304,0.000018
1768406348.08755,0.002189,0.000018
1768406348.0876808,0.001985,0.000018
1768406348.0925376,0.002265,0.000018
1768406348.387426,0.002227,0.000017
1768406348.3881238,0.002321,0.000019
1768406348.3882873,0.002078,0.000017
1768406348.3918982,0.002056,0.000019
1768406348.6836526,0.002179,0.000018
1768406348.6838543,0.002354,0.000020
1768406348.6871076,0.002292,0.000018
1768406348.6907809,0.002039,0.000019
1768406348.9820514,0.002195,0.000018
1768406348.982325,0.002359,0.000019
1768406348.9878767,0.002099,0.000019
1768406348.9916503,0.002170,0.000018
1768406349.2831576,0.002498,0.000018
1768406349.2839198,0.002061,0.000019
1768406349.2865298,0.002138,0.000018
1768406349.2909997,0.002224,0.000018
1768406349.5863183,0.002576,0.000018
1768406349.5883236,0.002194,0.000018
1768406349.5889685,0.002106,0.000020
1768406349.5899842,0.002166,0.000017
1768406349.883806,0.002045,0.000019
1768406349.8847454,0.002172,0.000019
1768406349.885314,0.002406,0.000018
1768406349.8905582,0.002203,0.000018
1768406350.182619,0.002178,0.000018
1768406350.1842701,0.002439,0.000019
1768406350.1871138,0.002031,0.000018
1768406350.1911416,0.002235,0.000019
1768406350.4829645,0.002170,0.000018
1768406350.4839728,0.002013,0.000019
1768406350.4871693,0.002347,0.000018
1768406350.4900482,0.002166,0.000018
1768406350.7818797,0.002203,0.000017
1768406350.7835069,0.002049,0.000017
1768406350.7879674,0.002382,0.000019
1768406350.7885716,0.002071,0.000019
1768406351.0808876,0.002294,0.000019
1768406351.0814128,0.002133,0.000018
1768406351.0819774,0.002379,0.000019
1768406351.0881295,0.002051,0.000019
1768406351.381945,0.002124,0.000017
1768406351.3824492,0.002057,0.000019
1768406351.3843753,0.002347,0.000018
1768406351.3896089,0.002093,0.000018
1768406351.6814456,0.002076,0.000019
1768406351.6839886,0.002164,0.000018
1768406351.6849205,0.002457,0.000019
1768406351.6882987,0.002236,0.000018
1768406351.981299,0.002582,0.000019
1768406351.9831035,0.002143,0.000020
1768406351.9851182,0.002219,0.000019
1768406351.986224,0.002189,0.000018
1768406352.2811031,0.002267,0.000019
1768406352.2811823,0.002063,0.000019
1768406352.2814188,0.002386,0.000018
1768406352.2871134,0.002217,0.000018
1768406352.5822628,0.002217,0.000018
1768406352.582536,0.002039,0.000018
1768406352.5839064,0.002447,0.000019
1768406352.5867527,0.002281,0.000019
1768406352.8779173,0.002240,0.000018
1768406352.8787045,0.002101,0.000018
1768406352.88205,0.002356,0.000018
1768406352.8858786,0.002119,0.000018
1768406353.177409,0.002028,0.000018
1768406353.177994,0.002232,0.000018
1768406353.182746,0.002395,0.000019
1768406353.1859372,0.002034,0.000019
1768406353.4788866,0.002481,0.000019
1768406353.478889,0.002264,0.000018
1768406353.479146,0.002103,0.000017
1768406353.4842837,0.002021,0.000019
1768406353.7757826,0.002070,0.000017
1768406353.7778335,0.002283,0.000018
1768406353.7780323,0.002019,0.000019
1768406353.7826955,0.002131,0.000018
1768406354.0761952,0.002092,0.000019
1768406354.0777934,0.002152,0.000018
1768406354.0783007,0.002475,0.000019
1768406354.0816007,0.002296,0.000019
1768406354.3743415,0.002551,0.000018
1768406354.3758192,0.002095,0.000020
1768406354.3769982,0.002166,0.000018
1768406354.3800907,0.002185,0.000018
1768406354.6740482,0.002546,0.000018
1768406354.6742432,0.002295,0.000019
1768406354.676487,0.002079,0.000019
1768406354.6804786,0.002238,0.000018
1768406354.9726348,0.002235,0.000018
1768406354.9731102,0.002406,0.000019
1768406354.9733584,0.002022,0.000018
1768406354.9798331,0.002274,0.000019
1768406355.271898,0.002312,0.000018
1768406355.2721565,0.002209,0.000018
1768406355.2721658,0.002337,0.000018
1768406355.278925,0.002114,0.000018
1768406355.5701797,0.002248,0.000017
1768406355.5716116,0.002379,0.000019
1768406355.5733628,0.002066,0.000018
1768406355.5780387,0.002052,0.000019
1768406355.8703375,0.002455,0.000018
1768406355.8705814,0.002084,0.000017
1768406355.874505,0.002191,0.000018
1768406355.8758311,0.002048,0.000018
1768406356.1707828,0.002345,0.000018
1768406356.1708758,0.002111,0.000018
1768406356.171596,0.002018,0.000018
1768406356.175821,0.002130,0.000018
1768406356.47047,0.002456,0.000019
1768406356.4708498,0.002189,0.000018
1768406356.471703,0.002197,0.000019
1768406356.4742894,0.002287,0.000018
1768406356.7678888,0.002117,0.000019
1768406356.7690935,0.002112,0.000019
1768406356.7721505,0.002594,0.000019
1768406356.7740078,0.002241,0.000018
1768406357.0669918,0.002516,0.000018
1768406357.0680413,0.002054,0.000019
1768406357.0709074,0.002207,0.000019
1768406357.0743964,0.002275,0.000019
1768406357.3666704,0.002272,0.000017
1768406357.3675275,0.002023,0.000018
1768406357.370784,0.002451,0.000018
1768406357.3744087,0.002266,0.000018
1768406357.6654434,0.002221,0.000018
1768406357.67029,0.002339,0.000018
1768406357.6704879,0.002369,0.000018
1768406357.6736867,0.002126,0.000019
1768406357.965628,0.002300,0.000017
1768406357.968413,0.002056,0.000017
1768406357.9686563,0.002301,0.000019
1768406357.9724762,0.002015,0.000019
1768406358.2649167,0.002068,0.000017
1768406358.2651756,0.002201,0.000018
1768406358.268933,0.002392,0.000019
1768406358.2717788,0.002126,0.000019
1768406358.5636234,0.002103,0.000018
1768406358.5652153,0.002114,0.000018
1768406358.565829,0.002353,0.000018
1768406358.5724633,0.002106,0.000018
1768406358.8642673,0.002123,0.000018
1768406358.8653839,0.002163,0.000019
1768406358.865964,0.002408,0.000018
1768406358.8712616,0.002198,0.000018
1768406359.1632178,0.002122,0.000018
1768406359.16607,0.002083,0.000020
1768406359.1670558,0.002583,0.000019
1768406359.1702225,0.002207,0.000018
1768406359.462071,0.002025,0.000018
1768406359.4651322,0.002386,0.000018
1768406359.467247,0.002199,0.000018
1768406359.4702446,0.002291,0.000019
1768406359.7619529,0.002270,0.000017
1768406359.7641845,0.002419,0.000019
1768406359.7647972,0.002048,0.000019
1768406359.7697663,0.002325,0.000018
1768406360.0615451,0.002327,0.000018
1768406360.0646412,0.002156,0.000017
1768406360.0661554,0.002376,0.000018
1768406360.0688746,0.002125,0.000019
1768406360.3620267,0.002364,0.000018
1768406360.3636205,0.002229,0.000017
1768406360.3638554,0.002121,0.000017
1768406360.3676755,0.001990,0.000019
1768406360.6600103,0.002321,0.000019
1768406360.6602643,0.002299,0.000018
1768406360.6629143,0.002058,0.000017
1768406360.6667876,0.002097,0.000019
1768406360.9583607,0.002165,0.000018
1768406360.9585667,0.002347,0.000018
1768406360.960483,0.002125,0.000018
1768406360.964878,0.002155,0.000018
1768406361.2566025,0.002093,0.000018
1768406361.257837,0.002379,0.000018
1768406361.2607126,0.002197,0.000019
1768406361.26334,0.002209,0.000018
1768406361.5569642,0.002027,0.000018
1768406361.5577736,0.002487,0.000018
1768406361.5601509,0.002143,0.000020
1768406361.561683,0.002197,0.000018
1768406361.854507,0.001998,0.000018
1768406361.8552313,0.002181,0.000019
1768406361.8584523,0.002290,0.000018
1768406361.8619974,0.002189,0.000019
1768406362.1554873,0.002422,0.000019
1768406362.1578417,0.002276,0.000018
1768406362.1589735,0.002100,0.000019
1768406362.1617506,0.002309,0.000019
1768406362.4534256,0.002230,0.000017
1768406362.4542363,0.002377,0.000018
1768406362.457218,0.002342,0.000019
1768406362.461288,0.002078,0.000019
1768406362.752946,0.002229,0.000018
1768406362.7531538,0.002142,0.000018
1768406362.7561383,0.002371,0.000018
1768406362.760361,0.001962,0.000019
1768406363.052215,0.002039,0.000017
1768406363.0523932,0.002306,0.000019
1768406363.054993,0.002344,0.000019
1768406363.0593295,0.002089,0.000019
1768406363.350924,0.002224,0.000018
1768406363.3518505,0.002061,0.000019
1768406363.3563392,0.002491,0.000018
1768406363.359461,0.002181,0.000018
1768406363.6502206,0.002039,0.000018
1768406363.6520212,0.002198,0.000020
1768406363.6547623,0.002466,0.000018
1768406363.6585035,0.002213,0.000018
1768406363.9491553,0.002423,0.000018
1768406363.9494915,0.001957,0.000018
1768406363.9511473,0.002220,0.000020
1768406363.9569921,0.002220,0.000018
1768406364.2481678,0.002265,0.000018
1768406364.2485921,0.002014,0.000019
1768406364.2486258,0.002206,0.000020
1768406364.2549114,0.002119,0.000018
1768406364.546238,0.002269,0.000017
1768406364.5475771,0.001994,0.000019
1768406364.5532062,0.002219,0.000018
1768406364.5565727,0.002429,0.000019
1768406364.8475404,0.002317,0.000018
1768406364.8477452,0.002289,0.000018
1768406364.8478646,0.002300,0.000019
1768406364.8550367,0.002033,0.000018
1768406365.1459162,0.002287,0.000018
1768406365.1460755,0.002173,0.000018
1768406365.1484556,0.002345,0.000018
1768406365.15374,0.001935,0.000019
1768406365.4446564,0.002286,0.000018
1768406365.4454446,0.002092,0.000018
1768406365.4465058,0.002305,0.000019
1768406365.4516273,0.002144,0.000018
1768406365.7418227,0.002456,0.000018
1768406365.741926,0.002247,0.000018
1768406365.7420046,0.001982,0.000019
1768406365.7497523,0.002202,0.000018
1768406366.0401611,0.002692,0.000019
1768406366.0405173,0.002079,0.000018
1768406366.0406525,0.002154,0.000020
1768406366.0474918,0.002181,0.000018
1768406366.3377783,0.002354,0.000018
1768406366.338,0.001939,0.000018
1768406366.3387737,0.002195,0.000019
1768406366.345442,0.002284,0.000018
1768406366.6357777,0.002214,0.000017
1768406366.636027,0.002066,0.000019
1768406366.6360834,0.002233,0.000019
1768406366.6429296,0.002103,0.000018
1768406366.9330406,0.002049,0.000019
1768406366.9332237,0.002388,0.000018
1768406366.9341505,0.002368,0.000019
1768406366.9412484,0.002188,0.000018
1768406367.2315404,0.002329,0.000018
1768406367.2317548,0.002286,0.000018
1768406367.2322688,0.002306,0.000019
1768406367.2386978,0.001975,0.000018
1768406367.52927,0.002101,0.000018
1768406367.529313,0.002313,0.000018
1768406367.530101,0.002356,0.000019
1768406367.536953,0.001968,0.000018
1768406367.8271565,0.002171,0.000018
1768406367.8274043,0.002279,0.000018
1768406367.828198,0.002383,0.000019
1768406367.835033,0.002072,0.000019
1768406367.9369724,0.002915,0.000017
1768406367.937137,0.003210,0.000016
1768406367.9373856,0.002732,0.000018
1768406367.9429877,0.002927,0.000017
1768406368.040702,0.001423,0.000021
1768406368.0409873,0.001793,0.000020
1768406368.0409968,0.001426,0.000022
1768406368.0458615,0.001458,0.000020
1768406368.1434548,0.003200,0.000017
1768406368.1438327,0.002631,0.000016
1768406368.143835,0.002844,0.000018
1768406368.1486099,0.003055,0.000016
1768406368.2460432,0.001438,0.000019
1768406368.2463536,0.001310,0.000019
1768406368.2463582,0.001416,0.000019
1768406368.2512834,0.001379,0.000019
1768406368.3490784,0.003224,0.000016
1768406368.3493724,0.002744,0.000017
1768406368.3493822,0.003151,0.000017
1768406368.3544605,0.002956,0.000018
1768406368.4519825,0.001488,0.000019
1768406368.4521892,0.001583,0.000020
1768406368.4522908,0.001493,0.000022
1768406368.4574487,0.001356,0.000021
1768406368.5550022,0.002790,0.000016
1768406368.5555182,0.003295,0.000016
1768406368.5557392,0.003099,0.000016
1768406368.5602453,0.002715,0.000016
1768406368.6578557,0.001458,0.000018
1768406368.6581068,0.001543,0.000019
1768406368.6581178,0.001459,0.000019
1768406368.6628678,0.001376,0.000020
1768406406.4065337,0.002406,0.000016
1768406406.4636943,0.001889,0.000017
1768406406.4927835,0.002296,0.000016
1768406406.6745164,0.001201,0.000018
1768406407.2624805,0.002493,0.000016
1768406407.2638838,0.001936,0.000018
1768406407.2642903,0.001805,0.000018
1768406407.2655635,0.001886,0.000018
1768406407.8465137,0.001764,0.000018
1768406407.8465352,0.002584,0.000016
1768406407.84734,0.002474,0.000016
1768406407.8479197,0.001840,0.000017
1768406408.4281752,0.001868,0.000018
1768406408.428342,0.001170,0.000017
1768406408.428621,0.001921,0.000017
1768406408.429268,0.001910,0.000018
1768406409.012685,0.002211,0.000015
1768406409.0130322,0.002188,0.000016
1768406409.0134175,0.001735,0.000018
1768406409.0138953,0.001697,0.000018
1768406409.593539,0.001846,0.000017
1768406409.5943818,0.002002,0.000016
1768406409.5958054,0.002359,0.000017
1768406409.5962963,0.002239,0.000015
1768406410.1739311,0.002001,0.000019
1768406410.1740422,0.001226,0.000017
1768406410.174081,0.001888,0.000017
1768406410.1766598,0.001758,0.000017
1768406410.755823,0.002236,0.000016
1768406410.7563412,0.001822,0.000017
1768406410.757136,0.001908,0.000018
1768406410.7594793,0.002212,0.000016
1768406411.3454528,0.001960,0.000017
1768406411.3458009,0.002340,0.000016
1768406411.3458009,0.001299,0.000020
1768406411.345809,0.001144,0.000017
1768406411.9251428,0.001255,0.000019
1768406411.9251842,0.001153,0.000017
1768406411.9257073,0.002208,0.000015
1768406411.9262118,0.001241,0.000018
1768406412.5053036,0.001768,0.000017
1768406412.5058458,0.001845,0.000017
1768406412.506423,0.001676,0.000017
1768406412.5073214,0.002311,0.000016
1768406413.0879333,0.002234,0.000017
1768406413.087972,0.001833,0.000017
1768406413.0882385,0.001200,0.000018
1768406413.089229,0.001843,0.000019
1768406413.671006,0.001313,0.000017
1768406413.6711695,0.001998,0.000017
1768406413.671367,0.002332,0.000016
1768406413.6722186,0.001890,0.000017
1768406414.2541144,0.002717,0.000016
1768406414.2543135,0.001709,0.000017
1768406414.2553806,0.001138,0.000018
1768406414.2569861,0.002515,0.000017
1768406414.8365643,0.001705,0.000018
1768406414.8365767,0.001645,0.000017
1768406414.8378208,0.001340,0.000020
1768406414.8393383,0.001617,0.000016
1768406415.418466,0.001128,0.000017
1768406415.418881,0.001264,0.000018
1768406415.4188962,0.001247,0.000019
1768406415.4189,0.001954,0.000018
1768406415.9996703,0.001126,0.000017
1768406416.001174,0.001271,0.000018
1768406416.0012062,0.001376,0.000018
1768406416.0032203,0.001833,0.000018
1768406416.582637,0.001898,0.000018
1768406416.582728,0.001797,0.000017
1768406416.5836976,0.001898,0.000017
1768406416.5863855,0.002366,0.000016
1768406417.1667347,0.001427,0.000020
1768406417.166972,0.002036,0.000017
1768406417.167149,0.001913,0.000017
1768406417.1686723,0.001774,0.000019
1768406417.7506623,0.001274,0.000018
1768406417.7510445,0.001630,0.000018
1768406417.7510557,0.002324,0.000015
1768406417.752582,0.001246,0.000019
1768406418.331222,0.002008,0.000017
1768406418.3314474,0.001703,0.000016
1768406418.3318,0.001277,0.000019
1768406418.3322785,0.001642,0.000017
1768406418.9103918,0.001943,0.000017
1768406418.910885,0.001701,0.000017
1768406418.911278,0.002256,0.000016
1768406418.9115741,0.001970,0.000018
1768406419.498355,0.001193,0.000018
1768406419.4987884,0.001631,0.000017
1768406419.4991498,0.001283,0.000019
1768406419.4992292,0.001256,0.000018
1768406420.0797093,0.001763,0.000017
1768406420.080032,0.002598,0.000016
1768406420.080035,0.001655,0.000016
1768406420.080752,0.002210,0.000016
1768406420.662207,0.001208,0.000019
1768406420.662312,0.001648,0.000017
1768406420.6623147,0.002269,0.000016
1768406420.6623182,0.002321,0.000016
1768406421.6061387,0.002447,0.000016
1768406421.6086128,0.001291,0.000021
1768406421.6089244,0.001910,0.000017
1768406421.6089334,0.002275,0.000016
1768406422.1866517,0.001868,0.000017
1768406422.1875582,0.001272,0.000019
1768406422.1886406,0.001160,0.000018
1768406422.1896725,0.001708,0.000017
1768406422.768777,0.002286,0.000015
1768406422.7690923,0.001773,0.000016
1768406422.769317,0.002327,0.000015
1768406422.7703269,0.001994,0.000017
1768406423.355745,0.001791,0.000018
1768406423.355975,0.001398,0.000020
1768406423.3562515,0.001804,0.000017
1768406423.357441,0.001731,0.000017
1768406424.1618001,0.001765,0.000017
1768406424.1640525,0.002274,0.000015
1768406424.1650043,0.002666,0.000015
1768406424.166383,0.002158,0.000016
1768406424.7455285,0.001763,0.000016
1768406424.7464638,0.002232,0.000016
1768406424.7471209,0.001096,0.000019
1768406424.7509644,0.001808,0.000018
1768406425.9181054,0.001843,0.000018
1768406425.918641,0.002416,0.000016
1768406425.919188,0.002300,0.000016
1768406425.919862,0.001732,0.000018
1768406426.4981225,0.001151,0.000018
1768406426.498661,0.001872,0.000018
1768406426.4989004,0.002315,0.000016
1768406426.4992235,0.001687,0.000019
1768406427.0774012,0.001162,0.000018
1768406427.0779433,0.002039,0.000018
1768406427.0780158,0.001651,0.000017
1768406427.0780249,0.001742,0.000017
1768406427.6546195,0.001349,0.000019
1768406427.655042,0.001709,0.000017
1768406427.6558251,0.002357,0.000016
1768406427.6574726,0.001182,0.000020
1768406428.2393382,0.002171,0.000015
1768406428.2397199,0.002000,0.000018
1768406428.2402055,0.001205,0.000018
1768406428.2447255,0.001884,0.000017
1768406428.8249247,0.001886,0.000018
1768406428.8258505,0.001673,0.000016
1768406428.826299,0.001920,0.000019
1768406428.8265133,0.001196,0.000018
1768406429.406954,0.002238,0.000015
1768406429.4071994,0.002378,0.000016
1768406429.4072335,0.001175,0.000018
1768406429.4072707,0.001679,0.000017
1768406429.9854567,0.001869,0.000018
1768406429.9860368,0.001696,0.000017
